,joint_effort[0],joint_effort[1],joint_effort[2],joint_effort[3],joint_effort[4],joint_effort[5],cluster
3301,0.026824442817835,0.245528359677301,-1.46812734955436,-0.415328916208659,-0.412416288036846,-0.041171696813304,0
3302,0.049602084085333,0.253451685127059,-1.4719556413338,-0.415124389706107,-0.418527405753029,-0.043467337392776,0
3303,0.029923855566071,0.251866334992027,-1.4538334465327,-0.414501176476935,-0.414030658187073,-0.044521419637987,0
3304,0.012005277918235,0.250912921366445,-1.47715397781809,-0.415431921297535,-0.412031891469824,-0.040582897108446,0
3305,-0.004358779987774,0.239112069392178,-1.45217723073692,-0.416726405182457,-0.406934688241494,-0.04078660533057,0
3306,0.028815768683767,0.248746024789506,-1.45844426621803,-0.413535062224087,-0.41429815498628,-0.044425215434537,0
3307,0.001740575902332,0.252738419873691,-1.46439791442835,-0.411984332403331,-0.407481383963503,-0.044879785964403,0
3308,-0.002118000066293,0.242576423662234,-1.48385183831922,-0.414304779315878,-0.409727196809576,-0.039900326100578,0
3309,0.027214591594074,0.256558382159099,-1.48329926875798,-0.413093008172887,-0.415243867712445,-0.043495050962445,0
3310,0.019270221472389,0.260419310286395,-1.41297916574124,-0.41311476394508,-0.411926168948067,-0.041107852868982,0
3311,0.010399820213682,0.260505326172159,-1.49278488315629,-0.411864254607915,-0.410809346248871,-0.040378450932686,0
3312,0.00308509664386,0.241160375574999,-1.48097733011276,-0.415624738960555,-0.408988302347542,-0.035640181449703,0
3313,-0.008622186787032,0.239578484257887,-1.472920530084,-0.416224265101597,-0.406599628201276,-0.039232134170992,0
3314,0.02466321560098,0.242854596356076,-1.46664585259939,-0.41279210373415,-0.413046822714204,-0.043619729370978,0
3315,0.024381598769587,0.250905551955285,-1.46282312076808,-0.411350023884672,-0.413497059885245,-0.045572943852635,0
3316,0.018617631419356,0.248712466111159,-1.48490980799981,-0.412542878604823,-0.413773660708075,-0.045422639300697,0
3317,0.015143653840769,0.262391340695304,-1.47924629720179,-0.409520481366724,-0.415077458963234,-0.046314567758681,0
3318,0.009686279707124,0.253250660173229,-1.46747724406413,-0.412500519002028,-0.413359822265875,-0.042624959535336,0
3319,0.008618126525061,0.252926228247338,-1.46861243535232,-0.412661210640284,-0.412307088428458,-0.042337894390865,0
3320,0.0284282070386,0.257021974287441,-1.46333206240179,-0.409262865326289,-0.415560668725932,-0.043724012916848,0
3321,0.002829747503168,0.238185122553637,-1.46935337684108,-0.413619835962718,-0.409885980771046,-0.042682566218513,0
3322,-0.004800625625646,0.243594883510778,-1.46978820539014,-0.413717477952163,-0.409858515269561,-0.043639719022659,0
3323,-0.003398407891993,0.245361619058168,-1.4537101833802,-0.412166319248703,-0.409440906128692,-0.045445617447608,0
3324,0.023896596344495,0.255614352158795,-1.46020547732392,-0.41146678231647,-0.413563718082099,-0.045454250188395,0
3325,-0.012379611768767,0.241972844710657,-1.46495993187697,-0.412874378627884,-0.405282723480911,-0.043545344943314,0
3326,-0.00069106671992,0.248311943638386,-1.45181936561538,-0.410586964012488,-0.405651590044417,-0.046187801718489,0
3327,0.02823658528843,0.240305149806649,-1.44832613776602,-0.414116681302465,-0.412849274030716,-0.041594588015799,0
3328,-0.011147900848161,0.235103198470773,-1.44328749680974,-0.417096459836368,-0.402372461716915,-0.040509767195397,0
3329,-0.010413602861761,0.23321189860309,-1.46806191224359,-0.4155731087695,-0.405247122465042,-0.045186358371114,0
3330,0.000439578824665,0.234176281362129,-1.45367893629964,-0.416451717022528,-0.405415175028098,-0.04301813025973,0
3331,0.001458734468738,0.225261409321956,-1.45434606032483,-0.41657566043631,-0.407171976484632,-0.042104771542359,0
3332,0.022129386367153,0.23585636432674,-1.47245719639259,-0.415263166269451,-0.414248257369059,-0.041879016587664,0
3333,0.010419238074985,0.248469638406645,-1.46133923351887,-0.412647196358913,-0.411359767398776,-0.04165060330256,0
3334,0.022849093432461,0.247849957309713,-1.47220157476621,-0.41220718597322,-0.415643842909608,-0.043191478947919,0
3335,-0.001665912108873,0.24583794460021,-1.47494736423519,-0.410086036217866,-0.409467344471655,-0.044885056441642,0
3336,-0.001198596369601,0.249951297198398,-1.4820009659551,-0.409654549548417,-0.410725821367851,-0.04601455663474,0
3337,0.010967705153515,0.24338083063176,-1.47326947027469,-0.412115916380524,-0.412656199693894,-0.042528078950909,0
3338,-0.011299518700048,0.243007772343553,-1.46954875520551,-0.412868773074861,-0.409420298670347,-0.040264510129527,0
3339,0.011885528269433,0.238885719639274,-1.46060912790465,-0.414097263083013,-0.411452043428258,-0.039946098427604,0
3340,-0.008305263454767,0.230045026236394,-1.45806908934133,-0.415153970917194,-0.407317609414709,-0.037100822149952,0
3341,0.01346082818852,0.236913377502027,-1.47158702082949,-0.41285995389758,-0.41406693856706,-0.044006717721214,0
3342,0.03316966754184,0.247044885547974,-1.470093481473,-0.409685226329527,-0.418676231758797,-0.042319784352734,0
3343,0.00853843657946,0.2508705305401,-1.4671551005745,-0.412832961434085,-0.412011568676091,-0.040247377104721,0
3344,0.009406103456689,0.244697174223246,-1.46641162114141,-0.410913118008365,-0.412750737814922,-0.042443244131816,0
3345,0.041875460583219,0.23411014525658,-1.47511709331147,-0.414966950798097,-0.420943140367157,-0.043736692152055,0
3346,0.004554037649927,0.240666413064514,-1.47130573248492,-0.413811301543094,-0.411628172824108,-0.042662751722256,0
3347,0.034929903680884,0.237025449715438,-1.49035914579553,-0.413438631695193,-0.419121809608203,-0.041864257167781,0
3348,0.033865775041641,0.24790010893017,-1.49901679781975,-0.411041340775966,-0.42061835151372,-0.044898837599401,0
3349,0.004284618967319,0.259175619264558,-1.48043437912238,-0.408414315873715,-0.411147819833151,-0.045273460423387,0
3350,0.006761822319713,0.263173073043524,-1.472473129668,-0.409804391017619,-0.410159551285836,-0.045542985406577,0
3351,-0.001232647404794,0.244989471939245,-1.47411123566058,-0.413137654031295,-0.408448974622575,-0.043052732632628,0
3352,0.001056001805995,0.265306605412777,-1.48223984066637,-0.40881671542338,-0.411160373641748,-0.046096511529768,0
3353,0.007133989078646,0.25277066080938,-1.46980695100123,-0.411939360947317,-0.409658571121932,-0.046703442423004,0
3354,0.01326794909773,0.259700661732759,-1.46254860293585,-0.411060194623484,-0.409983421282634,-0.045374324113376,0
3355,0.019988198855866,0.247433688577307,-1.46826834816355,-0.412559291218378,-0.413922545938615,-0.044568274542402,0
3356,0.009505995316943,0.246384434977951,-1.45522958559096,-0.414317110939908,-0.409826869853507,-0.040718786696843,0
3357,-0.013570498383535,0.227483017332716,-1.46759678424961,-0.417999190916726,-0.406053812812182,-0.038687464126322,0
3358,-0.006417185182395,0.241802827492174,-1.45643560360611,-0.41455704441318,-0.406501383000881,-0.039176832698034,0
3359,0.027612527237968,0.248413804715023,-1.47999930654755,-0.410381241084842,-0.415949058965749,-0.04274207308863,0
3360,0.007612248478547,0.241893056299377,-1.48258000463495,-0.413145414394087,-0.412265029118804,-0.043479257836165,0
3361,-0.017862651752627,0.244620972747479,-1.4664988075168,-0.410145791782237,-0.404510444613509,-0.044189896974467,0
3362,0.014960766874512,0.246066663218908,-1.45079486480407,-0.411533977350489,-0.408728628052648,-0.043172580740469,0
3363,0.001926890966604,0.250107802519258,-1.46132824005826,-0.409876534333106,-0.406693451731908,-0.043358652346909,0
3364,-0.010366746624627,0.254722009832598,-1.46456609020457,-0.408846172553127,-0.40381536957883,-0.04415287224871,0
3365,0.028644994417303,0.250107298892,-1.47636551695705,-0.410704780946257,-0.414169243055256,-0.042449586856466,0
3366,0.006185480122588,0.244569346091287,-1.45949840504889,-0.412476843949078,-0.407031619791168,-0.042316486407075,0
3367,0.019818146928037,0.23930228150606,-1.43257525867924,-0.414607307724835,-0.407244480854371,-0.041432762635458,0
3368,0.19481720073832,0.973966815193067,-1.4538670581773,-0.17158152747679,-0.44603141631447,-0.088981499072185,1
3369,-0.171408738238255,-0.438783048543908,-1.31512684369603,-0.3088655300388,-0.319934862291765,0.030025639313901,0
3370,0.043885600767475,-2.50908956506538,-1.01267642978996,-0.625234159312266,-0.278020450541513,0.217881449709049,1
3371,0.457095277800612,-0.464054038230911,-1.1160585691625,0.007517098037407,-0.337192847190888,0.125921451069992,0
3372,0.627516973915489,-2.31549414851683,-1.14696043647573,-0.30609509480197,-0.310941690241164,0.208572462955606,1
3373,0.988025088112812,-1.67304385057491,-1.05656707331415,-0.073307605539137,-0.338190033225047,0.162663499068128,0
3374,1.43365658180978,-2.14793357630285,-1.1452581481056,-0.110724726582254,-0.381607441224513,0.16977155319164,0
3375,1.70958660024602,-1.47342613437457,-1.00137462335608,0.073018216273875,-0.410183440563013,0.117954178480235,0
3376,2.51943735638707,-2.14761516133519,-0.17472256744306,-0.102633825723996,-0.500901507226989,0.227948196251924,0
3377,1.91979710512986,-2.64231621478967,-0.463245635102524,-0.087713850909498,-0.408293635633019,0.176881051398929,0
3378,1.79596497978807,-1.87914929112163,-0.666491659658077,0.202482161919352,-0.441153236932216,0.073861231883893,0
3379,1.0391787968097,-0.180933559827568,-1.20053021972113,0.646403191630177,-0.360649493064718,-0.019984014042174,0
3380,1.76415199228222,-0.735080706256113,-1.29370836412696,0.432754507462489,-0.477113645626597,0.096754683377097,0
3381,1.44762090167886,-1.87138906544868,-0.893350021558464,0.267721471131386,-0.424720494262071,0.054169611843023,0
3382,2.631616686473,-3.54851312791223,-0.43909856274679,-0.186519181800545,-0.59235556032515,0.19416953211403,0
3383,2.01614127734978,-3.31980917830365,-0.322208167809416,-0.153369320956298,-0.466392693107001,0.213269775751072,0
3384,1.55671360452106,-1.82709081123404,-0.847534087647009,0.209774008261198,-0.442878059288951,0.0909313164165,0
3385,1.79500730895629,-1.72505301092951,-0.745488041338319,0.188528390420662,-0.492652503146446,0.088211351505949,0
3386,1.36238459074559,-2.03789712298741,-0.760918716753825,0.066995472374347,-0.392954146951827,0.126342067228437,0
3387,1.39324913317498,-2.98898280507798,-0.607358227952473,-0.21252919305709,-0.364879710118351,0.200020757555251,0
3388,1.51351050443105,-2.31809579232675,-0.559269191526603,-0.069915003615504,-0.388753199226639,0.1663625998924,0
3389,1.3278687149599,-1.57130839163507,-0.743459279635206,0.116860519787851,-0.383435498788894,0.115734030857034,0
3390,1.27098167130836,-1.7045848789463,-0.801303813924068,0.09187879413802,-0.38463285192307,0.115118319325921,0
3391,1.36421988519128,-1.54021941625151,-0.78004074714692,0.126971988644284,-0.40092661670808,0.108984235149478,0
3392,1.43096152250636,-1.90448774382628,-0.700147430508114,0.024297535709871,-0.398114815000214,0.136465961199028,0
3393,1.40793311388339,-2.234917351391,-0.744299784128078,-0.060544736154946,-0.384145904319877,0.154485515461658,0
3394,1.40546288954637,-1.94827266305285,-0.673099460573639,0.004256545440517,-0.385893437802372,0.137170269709233,0
3395,1.40226411397787,-1.76629507539503,-0.708280310992078,0.05758511865239,-0.39755246764038,0.117825055928182,0
3396,1.40328375933709,-1.69811669714694,-0.763419239891914,0.079751610331821,-0.407285668251756,0.10707351345533,0
3397,1.40978086719384,-1.72561584192665,-0.751138039017915,0.067717678931821,-0.402670192817012,0.115653635627476,0
3398,1.42146947810805,-1.93076369756648,-0.690539240429253,0.011032647858417,-0.395635118219703,0.134290908077669,0
3399,1.3981057068119,-1.97434868703307,-0.694170101206359,-0.005278538841483,-0.387119610380187,0.140176413848998,0
3400,1.36921129394768,-1.9101863467223,-0.730232511940915,0.012310267793987,-0.387842278483887,0.134197159483019,0
3401,1.38470353854707,-1.78101567101899,-0.738428117876394,0.047990666777695,-0.395179903582268,0.118904340006798,0
3402,1.38661240157903,-1.74182020144299,-0.735902815160058,0.05806898610682,-0.39474652416404,0.11805489387708,0
3403,1.41396608952598,-1.82617967139132,-0.722481605989274,0.033701591345877,-0.398466798422727,0.12705099784825,0
3404,1.42936892815129,-1.91355113786451,-0.732156401704561,0.008637809283892,-0.401927017133665,0.135686205994769,0
3405,1.43726195139998,-1.93648625551138,-0.724093994959898,0.001131861232004,-0.402048819141423,0.134687604056725,0
3406,1.41781283306915,-1.8603080162237,-0.73658884317251,0.023886790732801,-0.399076000348221,0.127613798285803,0
3407,1.39398749112734,-1.78530636217031,-0.819980410303188,0.04010149513947,-0.40021325611857,0.117198805776886,0
3408,1.41840214715129,-1.79984583132016,-0.706503810842371,0.034852761169328,-0.399869541414914,0.122758176193442,0
3409,1.43885200843114,-1.88681492550134,-0.706220246674698,0.011841139600958,-0.40148007528749,0.12791674455802,0
3410,1.4289768984962,-1.90409686195141,-0.726777503689162,0.007104486387414,-0.401541019064565,0.13137330381345,0
3411,1.41940504837872,-1.86565024754439,-0.726765068812769,0.015806003948584,-0.402529529112841,0.132009339528446,0
3412,1.42578626460597,-1.80629796973018,-0.735242351399823,0.032016160245197,-0.405826514559497,0.123858192595804,0
3413,1.43930347568766,-1.81278242030682,-0.749151091940356,0.030033941147436,-0.40660100468762,0.125686683429681,0
3414,1.44708223056221,-1.85454784313814,-0.747821490702636,0.020918945523697,-0.40900369265252,0.124873091835533,0
3415,1.44265465435795,-1.89181403324578,-0.727553482340157,0.008421658635328,-0.405564281112721,0.126244664183088,0
3416,1.43620068753762,-1.87801484780318,-0.745908934772877,0.011593738295277,-0.405843088023422,0.124278192365824,0
3417,1.41716488667348,-1.83166037790512,-0.763581403067891,0.023818253740504,-0.4044406531143,0.120762138801131,0
3418,1.43949901786201,-1.80768670130032,-0.752615711902606,0.02743851414505,-0.407402023279448,0.119501765327585,0
3419,1.46609184463137,-1.83724240159114,-0.734920306980971,0.021189053893585,-0.411813422362911,0.123100703279042,0
3420,1.43820001237764,-1.86816403748422,-0.74188940334409,0.011831480825638,-0.403799371922359,0.127196869961346,0
3421,1.46616666239632,-1.86669245522385,-0.737446054705136,0.011604264279333,-0.409373984317714,0.125378836158502,0
3422,1.45649916964104,-1.83705941377845,-0.770313381902215,0.015358053331992,-0.408654839642836,0.123193429952287,0
3423,1.41295003950744,-1.81604288128016,-0.755385827500001,0.02222677016816,-0.401288397344546,0.122650140791311,0
3424,1.44975462458803,-1.82782557968619,-0.743068042011232,0.017299379101787,-0.40912766543923,0.123071745305772,0
3425,1.43450271899071,-1.88081901445164,-0.750694948251474,0.005128280136639,-0.406715351224454,0.129764890527676,0
3426,1.44172725231144,-1.86162376822438,-0.755821271986794,0.009595181033719,-0.40913387383267,0.12356825603546,0
3427,1.46357861507173,-1.83277294230997,-0.735988084166277,0.014503966627955,-0.413288933628589,0.123662648887043,0
3428,1.42122511949258,-1.8129391865479,-0.755798022076369,0.021113120278463,-0.404762688325333,0.125529830841443,0
3429,1.42083442645725,-1.82246693940694,-0.767494635545217,0.019100212052305,-0.40723321574249,0.125580610348111,0
3430,1.46487119192996,-1.85655111059232,-0.757784437044599,0.011647817436919,-0.416960961870484,0.125004824026659,0
3431,1.43482023529792,-1.84906934333527,-0.741962910504005,0.013310924858103,-0.407206570197611,0.122955941044572,0
3432,1.46291877192559,-1.85251351361972,-0.745716053004206,0.010266775006463,-0.412705292185528,0.125908358337352,0
3433,1.46197418446824,-1.82604102565197,-0.76087033265735,0.014343958152888,-0.411118083890112,0.123208967821605,0
3434,1.40914932036242,-1.81428094514948,-0.725476339365307,0.019050379699566,-0.39715813912213,0.12154061863804,0
3435,1.42771367682461,-1.83177605301454,-0.732869236835818,0.01634328217868,-0.402784307753162,0.123602043337376,0
3436,1.4259206164097,-1.8601128251128,-0.738748251554404,0.008790629169612,-0.400283323399802,0.125902381817873,0
3437,1.42952145195127,-1.83894953912821,-0.732068269491666,0.011150445291437,-0.402024783146899,0.12533916006864,0
3438,1.46530495220407,-1.8402012232473,-0.762316668548976,0.011733547387569,-0.415012747113347,0.123102391029189,0
3439,1.43037628292459,-1.82304887514416,-0.749229030709682,0.017135849153748,-0.407725128592587,0.123552300914862,0
3440,1.46001702858918,-1.83678624004315,-0.74137013720383,0.013950498297292,-0.413169344357869,0.119128012186445,0
3441,1.43855780872262,-1.86358676407494,-0.739601302059717,0.007545010862728,-0.40591317429742,0.12318831595406,0
3442,1.43741826120279,-1.85728549759969,-0.727991716653228,0.009279056320764,-0.404320033224826,0.125930498074345,0
3443,1.47005920668297,-1.83093001003136,-0.619131258065052,0.015333693773795,-0.410187702450249,0.122605738448215,0
3444,1.44013619362388,-1.82099503894895,-0.744005373198231,0.019279116926725,-0.40595581868514,0.120212314621135,0
3445,1.44879540447359,-1.81983799095787,-0.751475090918812,0.015544278914876,-0.409525318028482,0.121162509468199,0
3446,1.45791636063737,-1.83991063932378,-0.756434085279211,0.010569086674853,-0.413079568270883,0.12504536714666,0
3447,1.4480816750188,-1.84534785285112,-0.765125448085978,0.010400269521934,-0.412255272272869,0.124380894138988,0
3448,1.46321956008525,-1.8204732511602,-0.757332417346978,0.016742144726654,-0.415072137619486,0.1192223554729,0
3449,1.45906815200303,-1.81379803464222,-0.735857447424215,0.015690513053946,-0.412166211702531,0.116570808897748,0
3450,1.40882854526777,-1.82761606871826,-0.735199802258615,0.011852216349875,-0.400012808671604,0.12197818387273,0
3451,1.41796058038687,-1.84013031440345,-0.728007162998392,0.009988011878237,-0.401624021793173,0.122515992831573,0
3452,1.4296499948097,-1.84404765887232,-0.743881423462792,0.008114029058205,-0.405077018900333,0.123419535216785,0
3453,1.40856102163618,-1.83142723936364,-0.745972053799446,0.010560943338317,-0.40225401347481,0.121453473774031,0
3454,1.39484149715582,-1.81028250320149,-0.732312794034202,0.015558239241018,-0.396899527652748,0.119996040015726,0
3455,1.41627055092964,-1.81504280861436,-0.737192669110341,0.013706161341155,-0.40285574604021,0.119422801155952,0
3456,1.42767299861452,-1.80710332237101,-0.723699866479992,0.014942092469265,-0.403742212048681,0.123341706736353,0
3457,1.42694792421631,-1.83991629718738,-0.721413561573042,0.009578983440011,-0.403561420581253,0.126341041505373,0
3458,1.44510630665296,-1.8430846926724,-0.747494038278453,0.011912251247494,-0.410125396944268,0.116973013136477,0
3459,1.4394444113547,-1.83363319691932,-0.72824429799714,0.013229395546351,-0.40560544299497,0.123715987813856,0
3460,1.42705183367637,-1.82722402744573,-0.734972817425946,0.012341688854018,-0.404498096379421,0.119895165117986,0
3461,1.45707183975417,-1.83458118150421,-0.703113713947553,0.008727231897393,-0.408684433725401,0.121729064474619,0
3462,1.43224684607892,-1.82640852699046,-0.741122046400465,0.012352498533762,-0.405624771424326,0.11660788174836,0
3463,1.43225237579426,-1.8399461081758,-0.748647016210096,0.009610407195662,-0.406567438742534,0.123797053168132,0
3464,1.43148085936833,-1.83512159427392,-0.742732715938416,0.009345441659261,-0.404482761342959,0.122797867488701,0
3465,1.44357869953002,-1.83333004437373,-0.747918834534133,0.010628635591584,-0.407965942538199,0.119125851354801,0
3466,1.41200559239442,-1.81776125064272,-0.647161111606593,0.012395528634651,-0.399491966338492,0.119273740225044,0
3467,1.41706111239178,-1.83380869443723,-0.756079235646694,0.009593359787655,-0.402089805914264,0.117515037539729,0
3468,1.43520020429492,-1.83367518199861,-0.742060697931924,0.009505126063771,-0.404707318685104,0.118755396138211,0
3469,1.41091161068483,-1.8143685023797,-0.741913915482141,0.012141843617922,-0.399691585462227,0.122390628940707,0
3470,1.40123434381275,-1.80256376014119,-0.72549466438681,0.014775021731115,-0.398540172515628,0.118069508006629,0
3471,1.43427635569631,-1.81797736025585,-0.751122738001698,0.013034664150436,-0.407566676302937,0.120911678050792,0
3472,1.40322192370169,-1.82352307743803,-0.752127972861544,0.011389906263999,-0.401479883691029,0.121046089600081,0
3473,1.41224809927977,-1.83184151616335,-0.720070337537997,0.007700332097847,-0.400359684111013,0.120166015513707,0
3474,1.4136690222833,-1.82688187400544,-0.732198029619259,0.010562763223221,-0.401570460805468,0.118346448681762,0
3475,1.39291678781794,-1.82052654689453,-0.753583440473175,0.010976997791403,-0.397778160634956,0.118759797327766,0
3476,1.40908457711661,-1.81603452624545,-0.737225078820756,0.010388402725666,-0.400544346383904,0.121675704622385,0
3477,1.40658637509468,-1.81929723511427,-0.733029127818904,0.010280062349606,-0.398183361225223,0.120930721703991,0
3478,1.40994117252968,-1.82954621725519,-0.733167431017375,0.00762727930468,-0.399794371842685,0.120275064718674,0
3479,1.44477549242554,-1.83242045356272,-0.731215922545253,0.007967818828609,-0.408731301554158,0.120728044139208,0
3480,1.45581132026924,-1.82204999855185,-0.735690666847402,0.010152546108485,-0.411754075576761,0.117291291561823,0
3481,1.44375741863218,-1.81984453391058,-0.753284444444354,0.008601352997699,-0.409366472035545,0.116981788613219,0
3482,1.45494788122209,-1.83475985681049,-0.743577613628456,0.004611454017234,-0.411533794012195,0.120023318321443,0
3483,1.43167307116573,-1.82593365446851,-0.734866079550139,0.00786596485941,-0.405405185675703,0.119493338789497,0
3484,1.4145539325819,-1.83302382851085,-0.655960556071232,0.004511590577704,-0.397233495110057,0.122032990716606,0
3485,1.38942120193102,-1.82772087791073,-0.765769624206768,0.006170731684508,-0.398352625531997,0.124248652471082,0
3486,1.42042113455212,-1.82468166337644,-0.752374003253809,0.007225478792012,-0.405119184409373,0.118197050912484,0
3487,1.40792040090038,-1.839503470113,-0.745858951388533,0.003876716744368,-0.402172476754293,0.123208593842208,0
3488,1.4185085968588,-1.8192320661264,-0.759794688710035,0.009703366516182,-0.405688414339635,0.120649024080286,0
3489,1.43938260517456,-1.8293200280577,-0.760748944134723,0.006472719014894,-0.409179958071429,0.118858049592928,0
3490,1.44059851318762,-1.82258771622798,-0.750309167201049,0.007325045265418,-0.40737871488356,0.121252728893031,0
3491,1.41908588544431,-1.81226059791938,-0.747351986525825,0.010443426819008,-0.402629225734423,0.121352408590794,0
3492,1.42426034122144,-1.82687382014995,-0.755358547288628,0.005531366329536,-0.405807421094771,0.122420995742508,0
3493,1.40572829593531,-1.83041197057254,-0.761142459103514,0.005567043551975,-0.399425735932047,0.121083575392699,0
3494,1.41687693013416,-1.82674520033449,-0.722900882494483,0.005514589474876,-0.400378257238835,0.119252638806657,0
3495,1.43632965648374,-1.80947684738859,-0.715974096343026,0.007301133932446,-0.405488124645046,0.115547080010231,0
3496,1.41750412045122,-1.82221324136287,-0.754806212189047,0.006059432364203,-0.403633618951033,0.12172708456793,0
3497,1.4089363600105,-1.8115646811339,-0.742922221082536,0.008600155892367,-0.400326365106204,0.120938279278414,0
3498,1.43539508138893,-1.82101350080335,-0.74546029255484,0.005882824094441,-0.405625366527635,0.122090887115407,0
3499,1.43727241280241,-1.83290810415679,-0.74945268140224,0.006419281142973,-0.405300309992531,0.119056182533497,0
3500,1.43936763218596,-1.82977119189664,-0.774251104786565,0.004102220358557,-0.406028350155805,0.119810466434539,0
3501,1.43711815167324,-1.8311179856715,-0.728814778176385,0.004551460458203,-0.404874535477167,0.123050834028302,0
3502,1.44345269307741,-1.81864713083801,-0.740176681845593,0.009158908737347,-0.407910114014562,0.119458946440622,0
3503,1.40298504536606,-1.82015291536192,-0.762573584328941,0.005742685695255,-0.398464645098894,0.122970297483579,0
3504,1.42910558767101,-1.81839842666252,-0.743873710529147,0.006806407064506,-0.405523059324848,0.120518597941917,0
3505,1.41795815858905,-1.82841484556711,-0.7439029165325,0.006505804953886,-0.401209281747416,0.121765121222688,0
3506,1.40865722751552,-1.82390395155574,-0.714402655678755,0.006071704368557,-0.39785247099953,0.117478068987066,0
3507,1.43900761324573,-1.84093576157802,-0.73873719730176,0.003943779548333,-0.406295302904423,0.118209266940849,0
3508,1.43272272804015,-1.8274625147091,-0.756451190976698,0.005135062389031,-0.405879211899124,0.119106020814725,0
3509,1.4169683253324,-1.81967032734555,-0.751855586520166,0.007423046867574,-0.40129234301578,0.119019616414046,0
3510,1.4262937651556,-1.81543903703072,-0.724384293021735,0.008663537724748,-0.402561777404627,0.118087162369458,0
3511,1.43782890727558,-1.80835415266925,-0.718008001708552,0.009952280050355,-0.405379460328394,0.11658467529114,0
3512,1.41728597808246,-1.80139885295799,-0.750203285656599,0.011308945400618,-0.405228459411821,0.115228126153463,0
3513,1.43282901476396,-1.80463830679035,-0.741203684810827,0.009968351031939,-0.404558255106484,0.113134407370878,0
3514,1.45049460402663,-1.81033504611716,-0.755234804002651,0.006458376487534,-0.40902965661717,0.115545140940955,0
3515,1.41112183402814,-1.81808041079312,-0.73548164911464,0.007954516709762,-0.398382764952463,0.116212264215985,0
3516,1.42231940771479,-1.8192501351132,-0.729532484551374,0.0070739573197,-0.40257679552266,0.121923094634711,0
3517,1.43856559422195,-1.82712503581442,-0.745514695573109,0.004638930881687,-0.408589303390132,0.121414904253226,0
3518,1.40900879192663,-1.80966410797417,-0.74190073854172,0.008801499548987,-0.404138200722114,0.119502022530127,0
3519,1.42435324474992,-1.80048800423907,-0.738337631207154,0.008925252862373,-0.40722355171771,0.116464044125397,0
3520,1.41365929114781,-1.81901933524619,-0.76607611147799,0.006678345498291,-0.405182839917103,0.117881578874149,0
3521,1.401679838066,-1.81694305976235,-0.749206668520294,0.00732169145593,-0.400526300431552,0.118543893630999,0
3522,1.43232737387234,-1.82441187905471,-0.744545812497208,0.004137519921868,-0.406731728867075,0.12065014474473,0
3523,1.45292499150033,-1.84286027776191,-0.814773010807638,-0.000428863944995,-0.411855710498585,0.124844760648022,0
3524,1.39652388498478,-1.84140862528095,-0.722535342725501,-0.001544558744822,-0.397610266532511,0.125802260582544,0
3525,1.42230718822347,-1.8412606046457,-0.757154259621708,-0.002003790610937,-0.406343194998237,0.123320615075352,0
3526,1.38639982414296,-1.79721197674826,-0.731858258088604,0.009062223635181,-0.395148983853622,0.116033827534139,0
3527,1.36388683819346,-1.8086012952539,-0.751142456478559,0.007079431962276,-0.392811730853757,0.119379055466343,0
3528,1.41075175619302,-1.82575929378437,-0.74423642307288,0.004651423910315,-0.403835513786471,0.120199456376987,0
3529,1.44421238315025,-1.81642615197439,-0.750863988451295,0.006146781375565,-0.411863896378701,0.120289766230045,0
3530,1.40760883092093,-1.80188463546441,-0.742085761585529,0.00564129723397,-0.402012941161034,0.116169118565192,0
3531,1.39399331304574,-1.80998497020161,-0.741964435813649,0.004171853164309,-0.399112902647886,0.118588178553122,0
3532,1.40050027274084,-1.81526395638659,-0.727796144139634,0.004113194063649,-0.396059591592994,0.120060039006179,0
3533,1.42733132202894,-1.82231501259292,-0.748165064962529,0.00615621608498,-0.402208653875078,0.118198362825524,0
3534,1.43977217622482,-1.81415636634434,-0.740949300349722,0.005552425301991,-0.407078144008378,0.117128780691437,0
3535,1.44026348689043,-1.80905420278728,-0.709197283043684,0.00840469254801,-0.406792613348513,0.118437297769762,0
3536,1.40510718802252,-1.81071257032023,-0.722598286906791,0.007502631927081,-0.400167957180264,0.119108948790652,0
3537,1.41994600321277,-1.81500597295273,-0.754151540967653,0.004505925528505,-0.404957468783611,0.117400396190152,0
3538,1.41300486016312,-1.80798422939967,-0.756960551691926,0.005141617284684,-0.403479936484187,0.118391673007911,0
3539,1.40883443387463,-1.81410303748981,-0.729862906798909,0.002629979921575,-0.400684915789246,0.12227758618243,0
3540,1.43158149723309,-1.8057434059115,-0.746256427679027,0.003646173522705,-0.406537096399569,0.116948054349166,0
3541,1.43056259963136,-1.79982555858508,-0.740432751343335,0.004734239449303,-0.405862516875753,0.116648135802157,0
3542,1.39398903191257,-1.79631516616651,-0.714830591055304,0.008931953940627,-0.398475469144818,0.117832808353118,0
3543,1.43085573814679,-1.81011797955142,-0.74442067279354,0.005971929569461,-0.404144312891809,0.118179835684067,0
3544,1.42521830268449,-1.81693224395798,-0.7494657371724,0.002654620336648,-0.404137238938446,0.115332644041417,0
3545,1.44379901444643,-1.83358504961873,-0.728799037134073,0.001374414714975,-0.407633063961679,0.120281343065337,0
3546,1.43463608767338,-1.81263837360343,-0.721674966520914,0.005043930574654,-0.403051150466133,0.119490702850511,0
3547,1.39492088683499,-1.80981909256448,-0.721633152482924,0.004955977697498,-0.397982179551439,0.12085774624435,0
