joint_effort[0],joint_effort[1],joint_effort[2],joint_effort[3],joint_effort[4],joint_effort[5],joint_effort[6],joint_effort[7],joint_effort[8]
2.03118783368985,-1.78440236618564,-0.366456928521058,-0.332594391588979,-0.294098029090194,0.22207370818807,,,
2.03129739423929,-1.78964996760256,-0.349735379131526,-0.330869387306151,-0.295418154831238,0.219753984039567,,,
2.01139046257632,-1.79017917111627,-0.376473489087903,-0.329386486441469,-0.292520702796888,0.218735228812719,,,
2.01269190513735,-1.80449183950867,-0.385568923398342,-0.334708273984791,-0.294154229099477,0.218391698622505,,,
2.04415337721233,-1.73778672131316,-0.385220470037444,-0.326174192005961,-0.295979975302926,0.221175807357511,,,
2.04215785621338,-1.8017003190986,-0.392401017264816,-0.333647547325497,-0.299588005386896,0.217459603589434,,,
2.02311698945703,-1.79505133349911,-0.392105664505158,-0.330853864957386,-0.298356557921346,0.217221017654271,,,
2.0225036473337,-1.79428100475028,-0.382004944913257,-0.333581327685606,-0.295016136806683,0.219571565902296,,,
2.01958432453093,-1.75866134934482,-0.365362866959125,-0.325770629053793,-0.292601727769984,0.220234094605776,,,
1.98838966873649,-1.77708730488421,-0.363876495092168,-0.328735821960798,-0.285926369407154,0.220503192637354,,,
2.01470159189896,-1.79500287075663,-0.370199496064807,-0.331723495111427,-0.291316221152487,0.219098679299044,,,
1.9903462842401,-1.76378783662516,-0.355522587680592,-0.325422931522073,-0.283710366449551,0.219438782562118,,,
2.00362978986746,-1.76254842707649,-0.36626648820892,-0.325679252870752,-0.28806410119679,0.219833955426205,,,
2.00681069704101,-1.76122633897462,-0.358995771794652,-0.32608191603985,-0.290389971509017,0.220472309663119,,,
2.04264710411662,-1.73438566858554,-0.36946919196436,-0.32594137920122,-0.294662117169485,0.222839436505108,,,
2.01500244274665,-1.80363193453599,-0.373921032744437,-0.334121635326834,-0.293043618548622,0.218756189702891,,,
1.99963506810758,-1.78516045831562,-0.322458839224617,-0.332349614029793,-0.290936009700008,0.218837748085068,,,
2.01505687011976,-1.79780879985936,-0.378717381739772,-0.334586613043025,-0.288068296841371,0.221016592276943,,,
1.98967339331595,-1.79882594363805,-0.373929874570987,-0.334556256688628,-0.287563033813234,0.219888221647961,,,
2.00270556761205,-1.7905539088658,-0.365094461799373,-0.332956162301739,-0.291136072591042,0.21915044515553,,,
1.9997445520858,-1.78121144389168,-0.430328741403368,-0.331846214069523,-0.290844449313752,0.220792293618613,,,
2.00973559371008,-1.77702832757117,-0.362939113231959,-0.327648299398761,-0.290527356131673,0.218639971944298,,,
1.98200447341305,-1.76795457314637,-0.346218860634648,-0.327561413013273,-0.284714289439865,0.219926329067538,,,
2.00629401227278,-1.7800277406696,-0.375397461898807,-0.329726612615928,-0.289653722007219,0.221716825256703,,,
2.01661381811336,-1.79504348916585,-0.371233271088049,-0.335450438429945,-0.293307862145036,0.221544198525158,,,
2.02652121056684,-1.79106302404179,-0.354562623777198,-0.332875667377062,-0.294356236566935,0.219756073109907,,,
2.01397960450629,-1.77885996289579,-0.334460623334223,-0.328143805543496,-0.290836996854151,0.219320347940535,,,
2.00889021702185,-1.7676948891731,-0.369046218774234,-0.324885559037553,-0.290162619897512,0.219523952834472,,,
1.9945933909044,-1.76538697201216,-0.338515220887824,-0.324734580937564,-0.285939076540049,0.21789895176548,,,
1.96888736736371,-1.75278155805468,-0.341271112607102,-0.323412306903349,-0.283435995234019,0.218961985153108,,,
2.01032421910007,-1.7720368426008,-0.376500469342541,-0.326979774983735,-0.289699587545946,0.218706901111033,,,
2.01941172034555,-1.79185976779472,-0.368889840052636,-0.331929166793183,-0.293284729264864,0.219352444139443,,,
2.00122487156571,-1.78348451581234,-0.395206959830638,-0.333101869460442,-0.291447723104588,0.220709585596726,,,
2.04658068318229,-1.80872204264457,-0.380524721565904,-0.337644120437667,-0.298599410583924,0.218879154833448,,,
2.00176306542611,-1.78203713264519,-0.354096654895111,-0.331430241861704,-0.288767382139727,0.218421468343386,,,
1.98396193344187,-1.78033191620828,-0.347585172729933,-0.331581254593859,-0.285306283653232,0.220597436134102,,,
1.98813324917201,-1.76316357804624,-0.391644165786669,-0.326338626679266,-0.288366397212493,0.217058421692614,,,
2.00738539937227,-1.77510972506199,-0.376262849446996,-0.327998073881195,-0.291240464905853,0.217894520849494,,,
2.0280285915036,-1.80488532055679,-0.355168794283041,-0.33184945662797,-0.295896729084474,0.216327292215831,,,
2.03675205265263,-1.80581189607195,-0.353129510730931,-0.335679731604387,-0.298508672195014,0.219970904475452,,,
2.02524618995288,-1.78981629126624,-0.355240816479848,-0.331928566767774,-0.293520174398665,0.21934917227096,,,
2.02984794935724,-1.8006299290044,-0.380498726991108,-0.333985621816917,-0.293605379672562,0.220403569306624,,,
1.98710459033053,-1.76669860706255,-0.505685344496666,-0.329584617611518,-0.292186807426616,0.219965238709818,,,
1.9704164651281,-1.8221420332666,-0.338823432956527,-0.33253953643326,-0.286724506713657,0.214823371228172,,,
2.02694947352043,-1.76656885640403,-0.353484330157706,-0.327056951278177,-0.293014236631485,0.217820442199623,,,
2.01517839383361,-1.77940473436437,-0.347310013328273,-0.328730525601106,-0.291267965221424,0.215929966991921,,,
2.02078170062819,-1.77934267092974,-0.340769179800609,-0.330292007945018,-0.294793138738219,0.216194820284864,,,
2.02781823530181,-1.78814311167018,-0.367778266648864,-0.331012503781009,-0.295410725830436,0.214175802451537,,,
2.01049030040087,-1.78557650161925,-0.374096661193079,-0.330274011163457,-0.292087409251864,0.21541336341677,,,
2.02071991848738,-1.79276964051405,-0.381784731184042,-0.333605522153428,-0.294062023421861,0.217283278068678,,,
1.99462182419503,-1.77324085101607,-0.375980952652461,-0.330275479508015,-0.286482665945355,0.219130029501336,,,
2.00475749544509,-1.78601089322598,-0.399037653190264,-0.330661909396135,-0.288862257537193,0.217334064818643,,,
1.99266195566353,-1.77024979199565,-0.345862110504666,-0.326520806842486,-0.287439810259801,0.216348132585183,,,
1.98524650275836,-1.77400760415184,-0.345770086582359,-0.325484201382211,-0.286444272394597,0.215882429043006,,,
2.01970714449685,-1.78655530631325,-0.375168381088286,-0.327610325867605,-0.291666085420777,0.215096228784776,,,
2.00105276677501,-1.79852465629922,-0.368087602510206,-0.332736342234816,-0.289392956776638,0.218511440282774,,,
2.0302019022226,-1.78201089469895,-0.371457867003997,-0.331916027713755,-0.294579749294643,0.218973179620369,,,
2.06116681823598,-1.80410561953635,-0.393460997169233,-0.334899223577091,-0.300817590521236,0.217614986393684,,,
2.034243711962,-1.7963628159105,-0.356147021428328,-0.3315191894325,-0.29552465387661,0.215614622093313,,,
2.02439993377218,-1.79623876261948,-0.351937384154029,-0.333334128135244,-0.294367118949094,0.21748744459951,,,
2.01624315417761,-1.79028466180526,-0.385179503990056,-0.33450552371748,-0.292538611709336,0.22008584504514,,,
2.03077836310946,-1.81261416774584,-0.377497598475894,-0.336965822663027,-0.295790940446606,0.219029550197548,,,
2.00957420292671,-1.80232652303251,-0.359339904565025,-0.336392453251529,-0.292612105597315,0.220718587418071,,,
2.01505983008735,-1.79935873629286,-0.375713382704782,-0.334708787090768,-0.29467534552154,0.217257180868775,,,
2.01327327250151,-1.7938119660404,-0.375058664282616,-0.334399057576725,-0.292902911641223,0.21926278918489,,,
2.01094231102575,-1.79277927415547,-0.365480446074302,-0.332893406614193,-0.287637903087796,0.217536926949614,,,
2.00607056236161,-1.79259719617592,-0.353245535596581,-0.334719522911323,-0.28961473590082,0.217710524186894,,,
2.0146208994162,-1.78850023487211,-0.384347601024031,-0.333903014010291,-0.289905419562277,0.218994377713337,,,
2.02687374360681,-1.78278672140669,-0.341914174775808,-0.330192267828115,-0.292183622156281,0.215851115891313,,,
2.01908697400309,-1.79831893245701,-0.350478377470756,-0.330660069547219,-0.292887186185101,0.216292639873454,,,
1.9961250542204,-1.79111902665227,-0.348575969106886,-0.33143270102088,-0.287727596983047,0.216296918629086,,,
2.02098346333049,-1.78895072820409,-0.362027685405562,-0.331189462217076,-0.294297728728059,0.215352365287606,,,
2.00981789077216,-1.77427148875033,-0.303089026361425,-0.328405181895892,-0.289704073299313,0.215406472952871,,,
1.99629652256973,-1.77974047491021,-0.388085560301272,-0.329736930252611,-0.289530694258917,0.217450850724245,,,
2.00727849891667,-1.78034097457132,-0.372230897112229,-0.328164031020583,-0.291797588988492,0.215218039729434,,,
1.99590800455296,-1.78080370432201,-0.339736724287556,-0.328453199393494,-0.2893381864667,0.215821619343204,,,
2.00050197389875,-1.77088532339083,-0.349583917054604,-0.32713717312901,-0.288837388608943,0.214858003639931,,,
2.00629158626684,-1.77604040544376,-0.344892864662365,-0.328875523669502,-0.2881889783043,0.217032745503169,,,
2.00952250009517,-1.7825541304256,-0.365169515596723,-0.331618893567377,-0.28940611995714,0.218409479342142,,,
1.99324339262434,-1.7658880564093,-0.345049658530431,-0.325504187843124,-0.28692406224534,0.215669140445559,,,
2.0199076094514,-1.79948334690778,-0.368911640422686,-0.333461852114179,-0.29274890358639,0.216637833935056,,,
1.9901013803062,-1.7754529817657,-0.329849341457244,-0.330595779055795,-0.284036954042082,0.218030175353833,,,
1.98936406203129,-1.77252137717159,-0.336413608300536,-0.329246687053869,-0.287413121490311,0.21710456544099,,,
1.98457310990374,-1.77565832426244,-0.358519016501535,-0.330528130206526,-0.286925376431374,0.218561420975418,,,
1.98639571727696,-1.76612631184229,-0.375799434771538,-0.329230811188302,-0.285178494909371,0.21827577426062,,,
1.99024034804977,-1.77325035187486,-0.364845546242554,-0.330581484990406,-0.286033635682502,0.218443493398972,,,
1.99513641517985,-1.80165550545824,-0.336059855511857,-0.335247106126333,-0.285690046228779,0.219827208868598,,,
2.00402814174078,-1.79860446053588,-0.333665503375494,-0.333644663449569,-0.286913609436003,0.218106154841517,,,
2.01235494525004,-1.77242322858706,-0.353105137468004,-0.327562268667628,-0.289593430060225,0.212385055563557,,,
2.01898474344273,-1.69021066229942,-0.367011235699727,-0.312266305804947,-0.290192287402281,0.173644726009,,,
2.13786853050159,-1.49206771166039,-0.351223986993364,-0.276831383727414,-0.31017203419507,0.073243980999162,,,
2.24816074738465,-1.32047889241738,-0.346598166156171,-0.24428881294163,-0.331158930998382,-0.016332135425161,,,
2.35081736279615,-1.18509996397167,-0.344662267031248,-0.218608988005804,-0.348610049601038,-0.089651280329896,,,
2.41096902469591,-1.07446227405004,-0.346234840573715,-0.200819043975611,-0.357928186904982,-0.14471370463988,,,
2.44647104268161,-0.985707266620993,-0.359420096627635,-0.188425200995777,-0.362192933426847,-0.174686628816712,,,
2.47187902898931,-0.941433881758303,-0.361776265205552,-0.178380572416429,-0.368565614623649,-0.195136167162574,,,
2.45751307143666,-0.904295961794353,-0.334025948410853,-0.174494806301891,-0.367983897979167,-0.192651193935711,,,
2.43171790595537,-0.882856072938303,-0.370277319041403,-0.172843148387066,-0.365838310242033,-0.186996807526582,,,
2.3864913481568,-0.875203968961255,-0.382877141293387,-0.175987242779704,-0.358735315868041,-0.18074914389871,,,
2.43017877420018,-0.829231363666835,-0.267150571346087,-0.166962056611978,-0.362171252462007,-0.191083021539189,,,
2.45161226158037,-0.79642074080485,-0.361361061720549,-0.165819057510519,-0.373173881459557,-0.193314796613928,,,
2.48882266398687,-0.745137734150854,-0.368383148813337,-0.156937556945206,-0.378488810492142,-0.200330432462822,,,
2.52384934906552,-0.716560506918232,-0.389031333660323,-0.151848228049748,-0.385909384643982,-0.204389544287108,,,
2.49970901897872,-0.691490519767461,-0.354976088374029,-0.146316440317139,-0.383187591237026,-0.220437669464317,,,
2.52287241976318,-0.605974429980878,-0.360325587723086,-0.132500779532376,-0.381068590253133,-0.218420759105816,,,
2.48432279851548,-0.540863007987914,-0.213654716864241,-0.124132059645208,-0.373441082529189,-0.220710165879091,,,
2.53735148575038,-0.52492866026825,-0.328544980454693,-0.122081995586479,-0.383641965064639,-0.227140706741598,,,
2.48786803546786,-0.494031505729388,-0.321676410768322,-0.117723943499271,-0.372112865737054,-0.226076057785488,,,
2.54152672797072,-0.458149924626641,-0.286223973296475,-0.113265868886392,-0.379097802383898,-0.226319856147096,,,
2.5337037168553,-0.420410070555509,-0.32675439359264,-0.10729990478748,-0.37874142150439,-0.234577730310824,,,
2.48790362468301,-0.376441781021615,-0.307673309563916,-0.097366917741546,-0.370882094112083,-0.230781848026415,,,
2.49696673560795,-0.364017968374328,-0.391002868353698,-0.096885581399,-0.375737943487834,-0.221781342521221,,,
2.51124616704369,-0.345631218011063,-0.303369031376185,-0.09483401107907,-0.371912865210552,-0.224529826546334,,,
2.52097850501203,-0.308579648002305,-0.31442798721327,-0.089243877773603,-0.374371988131555,-0.228701878564692,,,
2.53682196865488,-0.278557439842066,-0.316083701890946,-0.085254011265263,-0.375713745190839,-0.227730926561877,,,
2.5141501761258,-0.23694804333217,-0.284130662674375,-0.078006981010035,-0.371833030355265,-0.228422390907971,,,
2.5235694347668,-0.210385236264542,-0.28844212260066,-0.074306984820507,-0.371117708881786,-0.233150537005657,,,
2.51475499884685,-0.160986483277258,-0.275649974225262,-0.067382415898774,-0.369750380672709,-0.231032685880768,,,
2.48276958248127,-0.200882176994081,-0.283468659731888,-0.073418800303385,-0.364533682162998,-0.223841876112637,,,
2.5199957013033,-0.194615261954049,-0.32708040646275,-0.073988105031117,-0.370922357762124,-0.211687225017539,,,
2.47775031104236,-0.162177707347853,-0.257115746623757,-0.066969487254311,-0.363533352544876,-0.21054881453488,,,
2.49118007211948,-0.117964486989859,-0.220151083931581,-0.058639937894243,-0.361617250982659,-0.218018028143689,,,
2.49714230804533,-0.082597092760093,-0.274557115344495,-0.054014700312309,-0.36629437720353,-0.223325351363226,,,
2.52297927726902,-0.056628665871183,-0.27988336072833,-0.0516454243005,-0.369458846882466,-0.221717032196072,,,
2.54292759183724,-0.014743286230855,-0.287867362546795,-0.044670530107581,-0.373107077265981,-0.224710493112353,,,
2.52112364164822,0.033647016192196,-0.286852129000986,-0.039078048087878,-0.368048629888827,-0.227931622044344,,,
2.46667565663995,0.054235311006861,-0.248244223473021,-0.034832547490025,-0.357025120115379,-0.224961651596048,,,
2.46352344958078,0.066669923220906,-0.230422939358955,-0.035065349650184,-0.35413811461246,-0.222780397959706,,,
2.48045018416919,0.099764848341928,-0.259242708500496,-0.031419316367348,-0.358319138318748,-0.222809731817276,,,
2.50686857129629,0.145844669477455,-0.21680414159759,-0.022482419509398,-0.363655932226636,-0.227777923028396,,,
2.52349155027726,0.223073613281772,-0.268157635956557,-0.010067229696923,-0.369013816273067,-0.229703087427345,,,
2.48285397524032,0.213333930332858,-0.222861140208313,-0.014997382592305,-0.360507559559205,-0.228709470105069,,,
2.45525642568717,0.252643254096577,-0.232239277031042,-0.009417397105749,-0.352539919815367,-0.222911995109323,,,
2.43618072981367,0.256092051069562,-0.224430675563984,-0.009887015226064,-0.348784774764914,-0.216004741616796,,,
2.42802214438017,0.254751887337274,-0.259915141199281,-0.009899649674106,-0.345736252885292,-0.211120113214917,,,
2.40512724852936,0.379314047143482,-0.257334612515939,0.010715872522629,-0.346801254392332,-0.212240536325215,,,
2.43562916542339,0.315941491616948,-0.287690020940995,-0.004314335136582,-0.349102128287339,-0.205143119184858,,,
2.42050988981181,0.303421448267651,-0.255597327173559,-0.006240962257533,-0.347033194608805,-0.19956626714141,,,
2.38244044034118,0.303572794005834,-0.284592350058727,-0.003679858319814,-0.338937743132595,-0.211680103179647,,,
2.37721454261508,0.392295877893838,-0.229954414308742,0.0089610277283,-0.339918296008881,-0.221981904403082,,,
2.37402549264307,0.419151991588744,-0.246540243561592,0.013034108084059,-0.338414885253602,-0.227619820172774,,,
2.41803273814007,0.439838332405908,-0.261050919647799,0.011271414279653,-0.348823419275279,-0.225943541745356,,,
2.44160079501497,0.458718873953103,-0.27782941999002,0.022787995144829,-0.355235843886164,-0.234316102079235,,,
2.4548513752389,0.401617959818075,-0.244879093080844,0.010020052130249,-0.356948078648126,-0.229940405553435,,,
2.40523112945603,0.396859860020116,-0.314032807551041,0.012688521341826,-0.347698524259698,-0.230442941442987,,,
2.41544295988669,0.40770469224405,-0.249196403393895,0.010836151617229,-0.347128836336188,-0.224642054602605,,,
2.4069884987775,0.424279598562304,-0.219830157514292,0.014122751302683,-0.342739070582967,-0.206661964450112,,,
2.40065248103554,0.373780809354614,-0.238604146533992,0.00539318921823,-0.344783027837739,-0.191200278283132,,,
2.43010984901769,0.303107780390086,-0.383326351570769,-0.004318909757175,-0.351596335217683,-0.180444589491293,,,
2.41117206443519,0.351175424283157,-0.155226388027913,-0.000413722958849,-0.344514825855424,-0.175202970747212,,,
2.43159631165402,0.326440326500428,-0.273706170983697,-0.002052605022063,-0.351361425203109,-0.173279808324351,,,
2.45102754724611,0.281602267526282,-0.278899012638816,-0.010852514294825,-0.356166715663871,-0.172396076667904,,,
2.40984227626552,0.397078621416226,-0.278426266299256,0.007693349884917,-0.346630825704059,-0.169175322730448,,,
2.38013357760179,0.283299643708038,-0.29924244569277,-0.009951138878948,-0.343798294945352,-0.16997104850662,,,
2.42748099446257,0.294822764755772,-0.270916111363028,-0.008095029777263,-0.347898687604018,-0.16702204653267,,,
2.43767842038119,0.274517874229861,-0.26773560733662,-0.007664820787426,-0.351397369107332,-0.169481701641579,,,
2.43927920568397,0.324545951219276,-0.254032308767103,-0.007899448528986,-0.350517146334602,-0.160464726658558,,,
2.43656918971299,0.195013789916819,-0.228364685475394,-0.022972513195033,-0.35250233710118,-0.164896594636671,,,
2.41757050786837,0.312214374237487,-0.259061943900473,-0.006770474327473,-0.350359026816837,-0.165563494275897,,,
2.40774732498391,0.291689175509462,-0.251097153557174,-0.012957714902833,-0.344941157041457,-0.160398043733858,,,
2.40824372002225,0.237789281595043,-0.266295369469363,-0.021160211887127,-0.345982284841383,-0.16315213744105,,,
2.40984138026311,0.252632394976666,-0.241611543795112,-0.018021832317611,-0.344825396153354,-0.161610127135337,,,
2.44569563048953,0.361912342150941,-0.345269857093016,0.002314387218538,-0.355741851626778,-0.162099694994947,,,
2.44290223039949,0.351108818346561,-0.294102245734802,-0.002591248439402,-0.354667188080896,-0.158989123130517,,,
2.44375688188404,0.272734115437558,-0.25965997282776,-0.015010785495264,-0.353382208393495,-0.163168345291563,,,
2.42642608366059,0.239649165936787,-0.267526765760916,-0.020135893013123,-0.35077567591483,-0.162651361289348,,,
2.4452765385025,0.269942244003947,-0.279923237883361,-0.016428511279221,-0.354050103722361,-0.162473051786508,,,
2.41522170578033,0.266440695347468,-0.263366060475103,-0.017875572345539,-0.351168189613835,-0.161382507632839,,,
2.41334403171017,0.342785416159483,-0.286884570284012,-0.006257766920248,-0.347919341205431,-0.159491190665092,,,
2.4172966764194,0.206299843408702,-0.300941620524589,-0.022642173201653,-0.350600318226674,-0.161376824620867,,,
2.43405162552664,0.311599681106925,-0.258716969206245,-0.007586732015612,-0.350794557172729,-0.15860689324056,,,
2.43860890159387,0.309652695410657,-0.291910102001563,-0.006814373474578,-0.352596863623032,-0.159802370952196,,,
2.43796646874857,0.302419706536606,-0.275800889507226,-0.007218070054176,-0.354121870218093,-0.159969430145931,,,
2.40110573945539,0.297949569982044,-0.292598826930213,-0.00809185766439,-0.344576868689487,-0.158293226865558,,,
2.42504674337098,0.272664643645913,-0.270445604648312,-0.017751796885949,-0.349943422942491,-0.154541264116965,,,
2.42843295982943,0.226242528835635,-0.268616578276989,-0.024744979750332,-0.352477163416444,-0.155447504857092,,,
2.40439137257907,0.309237287423607,-0.261453136886295,-0.00781109345042,-0.349356812738977,-0.158124143281043,,,
2.42032263467827,0.26881358637085,-0.357127560968626,-0.014659710050695,-0.355706520714537,-0.15536122954207,,,
2.43107827659654,0.253019949809442,-0.170389844407455,-0.018448253210836,-0.352546404735267,-0.156383067499981,,,
2.43815791620343,0.26823869622755,-0.273038482783446,-0.016204238326464,-0.35560482514855,-0.157434243480577,,,
2.44615543391459,0.264423782196408,-0.284041367816973,-0.015210003535546,-0.357121722365568,-0.157406575508026,,,
2.39500339806398,0.232746149839568,-0.260464890055856,-0.017325166790893,-0.347977803253314,-0.16101932829664,,,
2.40542435158912,0.283808595813746,-0.264582295234124,-0.014512821485068,-0.344322409761666,-0.154267011098613,,,
2.4397375805428,0.337813606996158,-0.262275402070296,-0.00544297387483,-0.352684025209879,-0.15545776378014,,,
2.47256423634479,0.247445297831166,-0.338013217365382,-0.015351798409736,-0.359348371772525,-0.157195581533059,,,
2.45144544506679,0.303953527639451,-0.226048879023467,-0.007171312515086,-0.354627132369844,-0.157153418105501,,,
2.44841697397775,0.269428671639902,-0.286380078527856,-0.013412318560776,-0.355537104786185,-0.158346370334005,,,
2.44411744254844,0.329507404266781,-0.295413983594086,-0.005498090768966,-0.355472141398134,-0.157763351005255,,,
2.43651889576397,0.232583581693087,-0.30719792477398,-0.019353893094303,-0.357700453826924,-0.159366311959552,,,
2.44802784797803,0.265594518062032,-0.307694104897565,-0.014616133067354,-0.355034126799315,-0.157162352121682,,,
2.46080893794674,0.230483607986738,-0.312994120238323,-0.021918502175496,-0.356570085743173,-0.153822932937361,,,
2.44104506291151,0.25480679030126,-0.274274235508322,-0.01363672667278,-0.355382068533718,-0.157772644290461,,,
2.42685211384932,0.291488474609596,-0.256162165452073,-0.010085082933866,-0.352331780042913,-0.156226489483118,,,
2.42942343009927,0.310891356064679,-0.149921736866484,-0.005357417545582,-0.349579111228309,-0.158902620613204,,,
2.44113688033947,0.293623374063048,-0.214371257990786,-0.009916442814662,-0.347580070691753,-0.15736116702113,,,
2.45870821512099,0.271930871787491,-0.368248345827414,-0.012450554127731,-0.362758336238968,-0.158290564064047,,,
2.42721620563922,0.200172914179771,-0.159797526014812,-0.028181951435352,-0.347702509875588,-0.156003396707925,,,
2.43816932509317,0.226621028124597,-0.26392671594363,-0.019439797255059,-0.349871795699008,-0.15878449876627,,,
2.44517312178304,0.285017389451252,-0.270249694765714,-0.011749137435674,-0.350911727920866,-0.154342885876865,,,
2.43819073574313,0.310612424891986,-0.287230089850818,-0.009136943958064,-0.351798350185776,-0.151018022726514,,,
2.42363963461512,0.259900925491606,-0.257957493159039,-0.016680988160919,-0.350234091676193,-0.152336046870128,,,
2.46271363006111,0.388288712383766,-0.298102667508557,0.006955683679096,-0.355572089399651,-0.155029160885361,,,
2.43719061636329,0.273294783583244,-0.279808791109568,-0.014615582744828,-0.352615410488092,-0.155503100621377,,,
2.45282996837191,0.38437732641889,-0.274785728802221,0.001881277726755,-0.354188259084121,-0.151693566070549,,,
2.43282063707824,0.285622234969418,-0.263654457892942,-0.010613890479724,-0.348920709705573,-0.154369397765739,,,
2.42971199112508,0.259481687758839,-0.250011032714573,-0.015908203200167,-0.345948822576734,-0.155087519733708,,,
2.41110259984146,0.29357070272712,-0.251272457753925,-0.006940451988951,-0.348449235605419,-0.157097710982648,,,
2.43068889633649,0.306431947644943,-0.269002643593871,-0.006596663470846,-0.349830487606816,-0.15524567689594,,,
2.41438554283353,0.354805584076541,-0.258868370762377,-0.003055296569025,-0.345906064072668,-0.150175824717991,,,
2.37569629953369,0.271146753498938,-0.243520902664602,-0.012548319060552,-0.340684884725561,-0.153784987844934,,,
2.41273371327566,0.284185536871251,-0.338849383679179,-0.010601765757433,-0.35011125880798,-0.154138926982748,,,
