,base,rotation,translation,base1,rotation1,translation1
73,0.82872486,-0.113826096,0.0025039222,1.0,0.0,0.0
74,0.8135306,-0.12249485,0.039368503,1.0,0.0,0.0
75,0.7245164,-0.15697436,0.16460004,1.0,0.0,0.0
76,0.8509398,-0.12985444,0.0047760177,1.0,0.0,0.0
77,0.7506501,-0.06194075,0.02198233,1.0,0.0,0.0
78,0.7209336,-0.15402234,0.16938807,1.0,0.0,0.0
79,0.7413772,-0.06619865,0.034941994,1.0,0.0,0.0
80,-0.07985012,0.14370129,0.6921581,0.0,0.0,1.0
81,0.7435522,-0.06817348,0.06560186,1.0,0.0,0.0
82,0.8639363,-0.17427775,0.028591929,1.0,0.0,0.0
83,0.46319675,0.2171294,0.028518643,1.0,0.0,0.0
84,0.8279526,-0.15421553,0.03166668,1.0,0.0,0.0
85,0.6249911,0.054242335,0.033766076,1.0,0.0,0.0
86,0.52153236,0.13030039,0.06325728,0.0,1.0,0.0
87,0.82753605,-0.13848378,0.02760191,1.0,0.0,0.0
88,0.6317728,-0.09726906,0.21596576,1.0,0.0,0.0
89,0.86819655,-0.19054215,0.034833603,1.0,0.0,0.0
90,-0.14067928,-0.2070959,1.0714498,0.0,0.0,1.0
91,0.43203026,-0.14301895,0.4459288,1.0,0.0,0.0
92,0.8745524,-0.1911667,0.029982312,1.0,0.0,0.0
93,0.7837965,-0.12551734,0.059527524,1.0,0.0,0.0
94,0.84529996,-0.13739166,0.015738742,1.0,0.0,0.0
95,0.82483,-0.08496666,-0.005304765,1.0,0.0,0.0
96,0.72326726,-0.15469007,0.15887548,1.0,0.0,0.0
97,0.7323628,-0.054987956,0.056518614,1.0,0.0,0.0
98,0.85151774,-0.17377459,0.040384665,1.0,0.0,0.0
99,0.67480415,-0.07158643,0.14497514,1.0,0.0,0.0
100,0.4070844,0.2833306,0.019561172,1.0,0.0,0.0
101,0.45414066,0.22212748,0.03655628,1.0,0.0,0.0
102,0.8699586,-0.1685583,0.029321233,1.0,0.0,0.0
103,0.91383857,-0.18174405,-0.00867608,1.0,0.0,0.0
104,0.8620419,-0.16215241,0.021387558,1.0,0.0,0.0
105,0.8703243,-0.19801728,0.038776226,1.0,0.0,0.0
106,0.7286498,-0.16003598,0.15305994,1.0,0.0,0.0
107,0.7622575,-0.12635098,0.07083221,1.0,0.0,0.0
108,0.86612546,-0.16662844,0.031029526,1.0,0.0,0.0
109,0.67315537,-0.045185108,0.07346029,1.0,0.0,0.0
110,0.6172933,-0.1320055,0.25622523,1.0,0.0,0.0
111,0.88319045,-0.21443169,0.065718174,1.0,0.0,0.0
112,0.86850923,-0.18405472,0.044060282,1.0,0.0,0.0
113,0.8593138,-0.16030383,0.035091594,1.0,0.0,0.0
114,0.8912701,-0.19743948,0.03557408,1.0,0.0,0.0
115,0.85498077,-0.18508972,0.061054587,1.0,0.0,0.0
116,0.87243253,-0.18686014,0.043729506,1.0,0.0,0.0
117,0.69074655,-0.045620564,0.07263993,1.0,0.0,0.0
118,0.68343765,-0.15108031,0.19628297,1.0,0.0,0.0
119,0.843921,-0.15485361,0.03209278,1.0,0.0,0.0
120,0.84370977,-0.16186415,0.048078887,1.0,0.0,0.0
121,0.8819383,-0.18525459,0.021964347,1.0,0.0,0.0
122,0.6408815,-0.07854834,0.20131479,1.0,0.0,0.0
123,0.7459758,-0.16498022,0.16025253,1.0,0.0,0.0
124,0.7455725,-0.12150903,0.09140799,1.0,0.0,0.0
125,0.16726878,0.47981793,0.024440153,1.0,0.0,0.0
126,0.79336566,-0.15195549,0.076485924,1.0,0.0,0.0
127,0.82268465,-0.08493605,0.024414698,1.0,0.0,0.0
128,0.85969865,-0.18077672,0.021855524,1.0,0.0,0.0
129,0.48276007,0.20145753,0.023973199,1.0,0.0,0.0
130,0.8956987,-0.2218358,0.041655965,1.0,0.0,0.0
131,0.83143973,-0.14736708,0.048726864,1.0,0.0,0.0
132,0.8438129,-0.15093622,0.03224375,1.0,0.0,0.0
133,0.87227696,-0.19779275,0.055591688,1.0,0.0,0.0
134,0.8144776,-0.1306747,0.037804343,1.0,0.0,0.0
135,0.7459135,-0.076039225,0.026924355,1.0,0.0,0.0
136,0.7704594,-0.07668944,0.055133834,1.0,0.0,0.0
137,0.58170295,-0.14917834,0.29604873,1.0,0.0,0.0
138,0.82207984,-0.15416437,0.057674907,1.0,0.0,0.0
139,0.82817703,-0.09949979,-0.010456076,1.0,0.0,0.0
140,0.776977,-0.09121497,0.034591753,0.0,1.0,0.0
141,0.8474303,-0.13436787,0.0056002773,1.0,0.0,0.0
142,0.56162024,-0.09637326,0.2732967,1.0,0.0,0.0
143,0.7068382,-0.030400734,0.029372137,0.0,1.0,0.0
144,0.75736856,-0.16688594,0.1304674,1.0,0.0,0.0
145,0.42520905,-0.13433579,0.45021975,1.0,0.0,0.0
146,0.8064907,-0.07071662,0.0016380325,1.0,0.0,0.0
147,0.54589444,-0.050527487,0.25508502,1.0,0.0,0.0
148,0.8266824,-0.14619233,0.036873467,1.0,0.0,0.0
149,0.8079724,-0.10069038,0.023751026,1.0,0.0,0.0
150,0.84217066,-0.16547364,0.035416607,1.0,0.0,0.0
151,0.12969126,-0.1390637,0.75118124,0.0,0.0,1.0
152,0.7398369,-0.10890581,0.09383393,1.0,0.0,0.0
153,0.74671155,-0.17034711,0.16231066,1.0,0.0,0.0
154,0.7634108,-0.17101814,0.13980462,1.0,0.0,0.0
155,0.5004873,0.1845199,0.02370715,1.0,0.0,0.0
156,0.7204198,-0.16042067,0.17779107,1.0,0.0,0.0
157,0.60042197,0.04411113,0.041509308,1.0,0.0,0.0
158,0.550646,0.1309441,0.02661821,1.0,0.0,0.0
159,0.88029283,-0.18677665,0.021946706,1.0,0.0,0.0
160,0.8873459,-0.19191267,0.029708186,1.0,0.0,0.0
161,0.8400911,-0.15226267,0.024831364,1.0,0.0,0.0
162,0.8254957,-0.13857605,0.026142057,1.0,0.0,0.0
163,0.83323103,-0.112916216,0.006003512,1.0,0.0,0.0
164,0.842819,-0.15795286,0.027991636,1.0,0.0,0.0
165,0.19490229,0.5251265,0.0011588819,0.0,1.0,0.0
166,0.61854666,-0.08518228,0.21744081,0.0,0.0,1.0
167,0.44563925,0.22241156,0.038051985,1.0,0.0,0.0
168,0.7101291,-0.15985726,0.17384604,1.0,0.0,0.0
169,0.82755333,-0.22026627,0.12719701,0.0,0.0,1.0
170,0.6405478,-0.07585567,0.1861498,1.0,0.0,0.0
171,-0.26313746,-0.030051712,1.016179,0.0,0.0,1.0
172,0.821935,-0.1392449,0.041939765,1.0,0.0,0.0
173,0.6017426,-0.07499385,0.22512498,1.0,0.0,0.0
174,0.67928237,-0.122704044,0.16446938,1.0,0.0,0.0
175,0.71099436,-0.14963475,0.16086434,1.0,0.0,0.0
176,0.83846974,-0.15312272,0.04365009,1.0,0.0,0.0
177,0.718635,-0.06294228,0.10218585,1.0,0.0,0.0
178,0.8310093,-0.15567039,0.049958196,1.0,0.0,0.0
179,-0.2392184,-0.0046273954,0.9758786,1.0,0.0,0.0
180,0.6819172,-0.1542004,0.2155896,1.0,0.0,0.0
181,0.90661246,-0.22174658,0.023400052,1.0,0.0,0.0
182,0.7970486,-0.071080804,0.021260437,1.0,0.0,0.0
183,0.80829483,-0.10669769,0.019323494,1.0,0.0,0.0
184,0.85569054,-0.14340146,0.0155711435,1.0,0.0,0.0
185,0.8331024,-0.2130114,0.117256455,1.0,0.0,0.0
186,0.72747844,-0.052932244,0.029791424,1.0,0.0,0.0
187,0.8407145,-0.19663732,0.08877759,1.0,0.0,0.0
188,0.8480928,-0.1405315,0.011764745,1.0,0.0,0.0
189,0.80200845,-0.10012306,0.025288027,1.0,0.0,0.0
190,0.80716795,-0.18437713,0.108180754,1.0,0.0,0.0
191,0.554473,0.11887196,0.03384255,1.0,0.0,0.0
192,0.72572255,-0.16330643,0.17735732,1.0,0.0,0.0
193,-0.2315946,-0.24277939,1.262766,0.0,0.0,1.0
194,0.87239784,-0.18483801,0.034194343,1.0,0.0,0.0
195,0.7536417,-0.077331334,0.040534824,1.0,0.0,0.0
196,0.804284,-0.13784462,0.046041127,1.0,0.0,0.0
197,0.8548561,-0.16431218,0.02999715,1.0,0.0,0.0
198,0.6503286,0.0015570037,0.041408487,1.0,0.0,0.0
199,0.7333866,-0.17422181,0.18238755,1.0,0.0,0.0
200,0.8512469,-0.1616549,0.026316784,1.0,0.0,0.0
201,0.6778224,-0.054282222,0.13819872,1.0,0.0,0.0
202,0.73644173,-0.16227762,0.16133879,1.0,0.0,0.0
203,0.80352896,-0.115054324,0.028706804,0.0,1.0,0.0
204,0.877575,-0.20338233,0.051000588,1.0,0.0,0.0
205,0.76042426,-0.056299884,0.010572641,1.0,0.0,0.0
206,0.8920837,-0.14810018,-0.029722663,1.0,0.0,0.0
207,0.7491377,-0.08985768,0.0377504,1.0,0.0,0.0
208,0.8120641,-0.10023399,0.0044046994,1.0,0.0,0.0
209,0.81946725,-0.16032384,0.060764864,1.0,0.0,0.0
210,0.60413945,-0.14674558,0.27378416,1.0,0.0,0.0
211,0.8798262,-0.20050062,0.038059555,1.0,0.0,0.0
212,0.6855979,-0.105596006,0.14822035,1.0,0.0,0.0
213,0.7292928,-0.061742622,0.08556296,1.0,0.0,0.0
214,0.79879504,-0.1295816,0.052207887,1.0,0.0,0.0
215,0.6997724,-0.16141288,0.18718359,1.0,0.0,0.0
216,0.53548414,0.12233916,0.031664822,1.0,0.0,0.0
217,0.7315766,-0.052540634,0.071419194,1.0,0.0,0.0
218,0.8010733,-0.11937617,0.018583363,1.0,0.0,0.0
219,0.8352608,-0.13857183,0.031085163,1.0,0.0,0.0
220,0.73723334,-0.041699547,0.06126991,1.0,0.0,0.0
221,-0.06699653,0.7691108,0.06031827,0.0,1.0,0.0
222,0.82503134,-0.086029485,0.009496599,1.0,0.0,0.0
223,0.79342,-0.071367234,0.016604861,1.0,0.0,0.0
224,0.8844884,-0.17246087,0.011825999,1.0,0.0,0.0
225,0.7713372,-0.1732689,0.13893458,1.0,0.0,0.0
226,0.827449,-0.20973186,0.12260904,1.0,0.0,0.0
227,0.8001649,-0.16962723,0.07517152,1.0,0.0,0.0
228,0.7419792,-0.16725956,0.14247146,1.0,0.0,0.0
229,0.6682747,-0.14256398,0.2099907,1.0,0.0,0.0
230,0.81207305,-0.13350765,0.051107496,1.0,0.0,0.0
231,0.69349825,-0.081102,0.12715417,1.0,0.0,0.0
232,0.85220855,-0.16000144,0.030096835,1.0,0.0,0.0
233,0.4832813,0.19164054,0.034567304,1.0,0.0,0.0
234,0.7780624,-0.18095592,0.13713981,1.0,0.0,0.0
235,0.8262499,-0.1269074,0.013251949,1.0,0.0,0.0
236,0.72458375,-0.06613387,0.07142462,1.0,0.0,0.0
237,0.8803976,-0.19527848,0.024098,1.0,0.0,0.0
238,0.31063664,0.32225975,0.05373054,0.0,1.0,0.0
239,0.8695617,-0.16065443,0.0027473196,1.0,0.0,0.0
240,0.8621889,-0.13290034,-0.006904522,1.0,0.0,0.0
241,0.69967127,-0.16059516,0.19329795,1.0,0.0,0.0
242,0.7742303,-0.073789135,0.015265197,0.0,1.0,0.0
243,0.8632828,-0.14953418,0.017694777,1.0,0.0,0.0
244,0.8849474,-0.18613115,0.020401288,1.0,0.0,0.0
245,0.6844762,-0.01655789,0.062490314,0.0,1.0,0.0
246,0.87373406,-0.155634,0.0071384646,1.0,0.0,0.0
247,0.55460495,0.11421676,0.040780738,1.0,0.0,0.0
248,0.853062,-0.15026525,0.040209994,1.0,0.0,0.0
249,0.8675162,-0.1568593,0.032209337,1.0,0.0,0.0
250,0.83204025,-0.12767397,0.01901789,1.0,0.0,0.0
251,0.83805853,-0.15891726,0.031200388,1.0,0.0,0.0
252,0.69833976,-0.1617667,0.19256602,1.0,0.0,0.0
253,0.71491724,-0.16301169,0.17277409,1.0,0.0,0.0
254,0.7781219,-0.104173586,0.033589195,1.0,0.0,0.0
255,0.80410963,-0.074847,-0.022796432,1.0,0.0,0.0
256,0.8480042,-0.13597472,0.007989727,1.0,0.0,0.0
257,0.7484966,-0.18272264,0.18109754,1.0,0.0,0.0
258,0.7478058,-0.17787191,0.16844513,1.0,0.0,0.0
259,0.8579794,-0.12870319,-0.0029384177,1.0,0.0,0.0
260,0.7131243,-0.15993431,0.17866032,1.0,0.0,0.0
261,0.86643976,-0.14501038,0.011806844,1.0,0.0,0.0
262,0.7776173,-0.18076898,0.141071,1.0,0.0,0.0
263,0.755009,-0.1629714,0.14567994,1.0,0.0,0.0
264,0.36564916,-0.13949856,0.5115054,1.0,0.0,0.0
265,0.8753573,-0.18052512,0.030661171,1.0,0.0,0.0
266,0.6063698,-0.052965496,0.18207039,1.0,0.0,0.0
267,0.8316653,-0.10487062,-0.0031379014,1.0,0.0,0.0
268,0.87697166,-0.17054848,0.021849707,1.0,0.0,0.0
269,0.7492359,-0.058624554,0.06318914,1.0,0.0,0.0
270,0.58074635,0.05512726,0.057625987,1.0,0.0,0.0
271,0.4792537,-0.099263385,0.37924916,1.0,0.0,0.0
272,0.8506682,-0.155942,0.038497772,1.0,0.0,0.0
273,0.7562166,-0.16857801,0.13453493,1.0,0.0,0.0
274,0.87522227,-0.2043932,0.060836248,1.0,0.0,0.0
275,0.6625673,-0.14192334,0.20268202,1.0,0.0,0.0
276,0.8584143,-0.18778029,0.039212078,1.0,0.0,0.0
277,0.89406675,-0.18476816,0.016909076,1.0,0.0,0.0
278,0.728302,-0.16104002,0.17287996,1.0,0.0,0.0
279,0.8412271,-0.13407043,0.02104994,1.0,0.0,0.0
280,0.17949757,-0.06258015,0.6480472,1.0,0.0,0.0
281,0.070582286,-0.021573026,0.6584059,0.0,0.0,1.0
282,0.74326307,-0.16141887,0.15630308,1.0,0.0,0.0
283,0.8285611,-0.13706578,0.029527398,1.0,0.0,0.0
284,0.49879777,0.10102922,0.17267756,0.0,1.0,0.0
285,0.7878275,-0.20790403,0.16570282,1.0,0.0,0.0
286,0.8695016,-0.18527663,0.034860425,1.0,0.0,0.0
287,0.8774272,-0.17174487,0.021018665,1.0,0.0,0.0
288,0.93352735,-0.25659853,0.027600596,1.0,0.0,0.0
289,0.73511976,-0.054175872,0.053481422,1.0,0.0,0.0
290,0.84805435,-0.10193643,-0.016024308,1.0,0.0,0.0
291,0.8775262,-0.18992881,0.03565754,1.0,0.0,0.0
292,0.72216713,-0.065533474,0.091284014,1.0,0.0,0.0
293,0.81532985,-0.121387646,0.025282895,1.0,0.0,0.0
294,0.70070463,-0.15842097,0.1885497,1.0,0.0,0.0
295,0.91396576,-0.21250097,0.0069922786,1.0,0.0,0.0
296,0.026423305,0.6479258,0.030336602,0.0,1.0,0.0
297,0.78337735,-0.07238464,0.023517998,1.0,0.0,0.0
298,0.81308705,-0.13663143,0.043283604,1.0,0.0,0.0
299,0.8430806,-0.1746219,0.052774154,1.0,0.0,0.0
300,0.8416353,-0.15863337,0.0375269,1.0,0.0,0.0
301,0.77331614,-0.06466971,0.025826717,1.0,0.0,0.0
302,0.76480705,-0.09781134,0.06377608,1.0,0.0,0.0
303,0.848427,-0.118086085,-0.009031089,1.0,0.0,0.0
304,0.8671637,-0.16422155,0.031226503,1.0,0.0,0.0
305,0.85057276,-0.1528136,0.030279635,1.0,0.0,0.0
306,0.88886756,-0.19435087,0.023146434,1.0,0.0,0.0
307,0.84669465,-0.11443055,-0.023515547,1.0,0.0,0.0
308,0.7215027,-0.0826104,0.103438176,1.0,0.0,0.0
309,0.7511977,-0.06259498,0.039890625,1.0,0.0,0.0
310,0.83338326,-0.13440508,0.028934387,1.0,0.0,0.0
311,0.3925376,-0.14059734,0.49228075,0.0,0.0,1.0
312,0.6880611,-0.15564172,0.19871007,1.0,0.0,0.0
313,0.4430933,0.24671234,0.021253988,1.0,0.0,0.0
314,0.8313697,-0.15945618,0.055942222,1.0,0.0,0.0
315,0.7396002,-0.07449213,0.090418346,1.0,0.0,0.0
316,0.8191482,-0.13863787,0.034106046,1.0,0.0,0.0
317,0.8417545,-0.13075165,0.006212717,1.0,0.0,0.0
318,0.8328881,-0.11192317,-0.009288846,1.0,0.0,0.0
319,0.71687454,-0.16203783,0.17460975,1.0,0.0,0.0
320,0.8047823,-0.073764354,-0.00045541674,1.0,0.0,0.0
321,0.8500022,-0.14830704,0.021724284,1.0,0.0,0.0
322,0.9067685,-0.19212157,0.014947446,1.0,0.0,0.0
323,0.79489,-0.09143005,0.028700553,1.0,0.0,0.0
324,0.89601344,-0.20469673,0.027839167,1.0,0.0,0.0
325,0.8386546,-0.16795667,0.047093138,1.0,0.0,0.0
326,0.8803279,-0.1966499,0.031013397,1.0,0.0,0.0
327,0.7056734,-0.15354316,0.17237483,1.0,0.0,0.0
328,0.8127212,-0.16716316,0.06904075,0.0,0.0,1.0
329,0.88652664,-0.20709018,0.040741533,1.0,0.0,0.0
330,0.044062063,0.6276849,0.015472705,0.0,1.0,0.0
331,0.8192909,-0.16368972,0.071676016,1.0,0.0,0.0
332,-0.19428654,0.8609114,0.03886199,0.0,1.0,0.0
333,0.722827,-0.15434788,0.17322242,1.0,0.0,0.0
334,-0.36824393,-0.030878115,1.1250303,0.0,0.0,1.0
335,0.7964102,-0.1979798,0.14206013,1.0,0.0,0.0
336,0.7730512,-0.081882745,0.03167001,1.0,0.0,0.0
337,0.8896427,-0.1994027,0.03153278,1.0,0.0,0.0
338,0.7053983,-0.15940662,0.18060178,1.0,0.0,0.0
339,0.7406145,-0.16715004,0.15186132,0.0,0.0,1.0
340,0.87317026,-0.1460886,-0.0015000366,1.0,0.0,0.0
341,0.07536441,0.6202729,0.014104618,0.0,1.0,0.0
342,0.76026815,-0.05949391,0.029681098,0.0,1.0,0.0
343,0.73644656,-0.1605061,0.15560196,1.0,0.0,0.0
344,0.8746521,-0.19442572,0.033395402,1.0,0.0,0.0
345,0.8911752,-0.1927006,0.015852494,1.0,0.0,0.0
346,0.8441494,-0.12490769,-0.0023081023,1.0,0.0,0.0
347,0.5281499,0.15627047,0.02829436,1.0,0.0,0.0
348,0.84616697,-0.15107338,0.03239981,1.0,0.0,0.0
349,0.8417504,-0.195748,0.0749757,1.0,0.0,0.0
350,0.86314,-0.19701384,0.06342841,1.0,0.0,0.0
351,0.8513564,-0.16811451,0.03213156,1.0,0.0,0.0
352,0.8603727,-0.1515354,0.011994647,1.0,0.0,0.0
353,0.871039,-0.18529369,0.030400237,1.0,0.0,0.0
354,0.7949547,-0.11224218,0.035763815,1.0,0.0,0.0
355,0.7081247,-0.15612513,0.1709482,1.0,0.0,0.0
356,0.07604973,-0.44279122,1.0571704,0.0,0.0,1.0
357,0.78157514,-0.10047157,0.0393683,0.0,1.0,0.0
358,0.8194955,-0.14612763,0.041190058,1.0,0.0,0.0
359,0.8986701,-0.17615125,-0.0021717325,1.0,0.0,0.0
360,0.49699938,0.16841024,0.029983273,1.0,0.0,0.0
361,0.53612244,0.14769784,0.02574978,1.0,0.0,0.0
362,0.73764855,-0.052025933,0.051256426,1.0,0.0,0.0
363,0.7215939,-0.16182172,0.16045998,1.0,0.0,0.0
364,0.84207356,-0.13958168,0.019682322,1.0,0.0,0.0
365,0.7766765,-0.12461507,0.05610863,1.0,0.0,0.0
366,0.83040696,-0.1647044,0.036298446,1.0,0.0,0.0
367,0.7104139,-0.15774435,0.1753396,1.0,0.0,0.0
368,0.8041058,-0.103430286,0.029715896,1.0,0.0,0.0
369,0.87608457,-0.17818007,0.03478036,1.0,0.0,0.0
370,0.7782136,-0.06765461,0.03382024,1.0,0.0,0.0
371,0.7379374,-0.08449666,0.0420765,1.0,0.0,0.0
372,-0.031708844,-0.1499889,0.92715347,0.0,0.0,1.0
373,0.676578,-0.17030896,0.2424358,1.0,0.0,0.0
374,0.5888866,-0.10454239,0.24583066,0.0,0.0,1.0
375,0.8308518,-0.17785583,0.050258197,1.0,0.0,0.0
376,0.82135814,-0.12807576,0.034494445,1.0,0.0,0.0
377,0.81335795,-0.122715995,0.038777545,1.0,0.0,0.0
378,0.7290656,-0.15979497,0.16652344,1.0,0.0,0.0
379,0.79348683,-0.070503116,0.029290736,1.0,0.0,0.0
380,0.7018921,-0.15381394,0.17887835,1.0,0.0,0.0
381,0.75522715,-0.065662414,0.035411935,1.0,0.0,0.0
382,0.8416441,-0.17227057,0.04656814,1.0,0.0,0.0
383,0.1029733,0.55267596,0.02755289,0.0,1.0,0.0
384,0.692049,-0.077831,0.14897816,1.0,0.0,0.0
385,0.4515543,0.24058045,0.018780116,1.0,0.0,0.0
386,0.8367397,-0.15934561,0.05288167,1.0,0.0,0.0
387,0.8509591,-0.14630789,0.01533377,1.0,0.0,0.0
388,0.7026137,-0.14516261,0.18225904,1.0,0.0,0.0
389,0.6386847,-0.058467556,0.15920123,1.0,0.0,0.0
390,0.79140383,-0.1957411,0.1454303,1.0,0.0,0.0
391,0.68311197,-0.034949202,0.042755667,1.0,0.0,0.0
392,0.7454907,-0.18001471,0.17618717,1.0,0.0,0.0
393,0.47991872,-0.08426182,0.360715,1.0,0.0,0.0
394,0.6848698,-0.1418637,0.1916252,1.0,0.0,0.0
395,0.8439614,-0.1775315,0.05670827,1.0,0.0,0.0
396,0.83678955,-0.19500919,0.08860987,1.0,0.0,0.0
397,0.8231757,-0.14977963,0.05177588,1.0,0.0,0.0
398,0.82782257,-0.1442557,0.033793814,1.0,0.0,0.0
399,0.78459704,-0.10585968,0.028665075,1.0,0.0,0.0
400,0.9194414,-0.22615387,0.021579409,1.0,0.0,0.0
401,0.8497824,-0.11282803,-0.013143161,1.0,0.0,0.0
402,0.7066256,-0.13996542,0.15657163,1.0,0.0,0.0
403,0.8683339,-0.15578178,0.0050307345,1.0,0.0,0.0
404,0.8430144,-0.16774598,0.04636101,1.0,0.0,0.0
405,0.7847559,-0.19389382,0.14958788,1.0,0.0,0.0
406,0.843159,-0.10781616,-0.013559343,1.0,0.0,0.0
407,0.84017557,-0.1268389,0.0052059386,1.0,0.0,0.0
408,0.7575866,-0.19344018,0.17592323,1.0,0.0,0.0
409,-0.05852583,0.71215886,0.026432646,1.0,0.0,0.0
410,0.8713216,-0.16097285,0.0035008173,1.0,0.0,0.0
411,0.8805921,-0.15343082,-0.00072608516,1.0,0.0,0.0
412,0.89858323,-0.21147703,0.029475298,1.0,0.0,0.0
413,-0.18237443,-0.16031954,1.096661,0.0,0.0,1.0
414,0.71301717,-0.15371338,0.18040948,1.0,0.0,0.0
415,-0.13295327,-0.13920811,0.9754559,0.0,0.0,1.0
416,0.8317328,-0.17202649,0.057508476,1.0,0.0,0.0
417,0.83724356,-0.14567252,0.028969321,1.0,0.0,0.0
418,0.8898048,-0.18632022,0.018732369,1.0,0.0,0.0
419,0.72132695,-0.05451254,0.027449919,1.0,0.0,0.0
420,0.8540318,-0.1444753,0.012534512,1.0,0.0,0.0
421,-0.282457,-0.053279895,1.1133748,0.0,0.0,1.0
